date,price
2013-07-08,375000
2013-07-08,321900
2013-07-08,608000
2013-07-08,324000
2013-07-08,785000
2013-07-08,495000
2013-07-08,555000
2013-07-08,512500
2013-07-08,595000
2013-07-08,720000
2013-07-08,630000
2013-07-08,230000
2013-07-08,642500
2013-07-08,389000
2013-07-09,445000
2013-07-09,555000
2013-07-09,273000
2013-07-09,545000
2013-07-09,465000
2013-07-09,100000
2013-07-09,292000
2013-07-09,565000
2013-07-09,495000
2013-07-09,559000
2013-07-09,648000
2013-07-09,480000
2013-07-09,317000
2013-07-10,500000
2013-07-10,445000
2013-07-10,512000
2013-07-10,505000
2013-07-10,530000
2013-07-10,560000
2013-07-10,590000
2013-07-10,815000
2013-07-10,495000
2013-07-10,449550
2013-07-10,675000
2013-07-10,394900
2013-07-10,980000
2013-07-10,540000
2013-07-10,515000
2013-07-10,907000
2013-07-11,399000
2013-07-11,651000
2013-07-11,525000
2013-07-11,403000
2013-07-11,470000
2013-07-11,551000
2013-07-11,440000
2013-07-11,599000
2013-07-11,392000
2013-07-11,690000
2013-07-11,585000
2013-07-11,515350
2013-07-11,749500
2013-07-11,300000
2013-07-11,321000
2013-07-11,410000
2013-07-11,650000
2013-07-11,190000
2013-07-11,515000
2013-07-11,190000
2013-07-11,660000
2013-07-11,638000
2013-07-11,440000
2013-07-11,276500
2013-07-12,710000
2013-07-12,321000
2013-07-12,570000
2013-07-12,500000
2013-07-12,850000
2013-07-12,570000
2013-07-12,880000
2013-07-12,880000
2013-07-12,650000
2013-07-12,530000
2013-07-12,580000
2013-07-12,765000
2013-07-12,478000
2013-07-12,151990
2013-07-12,516000
2013-07-12,322000
2013-07-12,434000
2013-07-12,830000
2013-07-12,293000
2013-07-12,1010000
2013-07-12,467500
2013-07-12,310500
2013-07-12,852000
2013-07-12,970000
2013-07-12,610000
2013-07-13,395000
2013-07-13,605000
2013-07-13,405000
2013-07-13,745000
2013-07-13,555000
2013-07-13,555000
2013-07-13,1175000
2013-07-13,449500
2013-07-14,467000
2013-07-15,225000
2013-07-15,879000
2013-07-15,775000
2013-07-15,900000
2013-07-15,428000
2013-07-15,452500
2013-07-15,300000
2013-07-15,676000
2013-07-15,530000
2013-07-15,491500
2013-07-15,505000
2013-07-15,455000
2013-07-15,685000
2013-07-15,480000
2013-07-15,199000
2013-07-15,355000
2013-07-16,550000
2013-07-16,575000
2013-07-16,452500
2013-07-16,555000
2013-07-16,239000
2013-07-17,572000
2013-07-17,865000
2013-07-17,860000
2013-07-17,348000
2013-07-17,370000
2013-07-17,329000
2013-07-17,509950
2013-07-17,475000
2013-07-17,431500
2013-07-17,620000
2013-07-17,430000
2013-07-17,460000
2013-07-17,450000
2013-07-17,525000
2013-07-17,555000
2013-07-17,570000
2013-07-17,460000
2013-07-17,652500
2013-07-17,317000
2013-07-17,465000
2013-07-17,588585
2013-07-18,505000
2013-07-18,222500
2013-07-18,447500
2013-07-18,846000
2013-07-18,636000
2013-07-18,185000
2013-07-18,440000
2013-07-18,692000
2013-07-18,588888
2013-07-18,459500
2013-07-19,405000
2013-07-19,527000
2013-07-19,485000
2013-07-19,660000
2013-07-19,480000
2013-07-19,252000
2013-07-19,350000
2013-07-19,240000
2013-07-19,405000
2013-07-19,1380000
2013-07-19,373000
2013-07-19,1190000
2013-07-19,449500
2013-07-19,580000
2013-07-19,455000
2013-07-19,233000
2013-07-19,590000
2013-07-19,765000
2013-07-19,234000
2013-07-19,467000
2013-07-20,830000
2013-07-20,930000
2013-07-20,761500
2013-07-20,747000
2013-07-20,740000
2013-07-20,655000
2013-07-20,937000
2013-07-20,466500
2013-07-20,1050000
2013-07-21,396000
2013-07-21,300000
2013-07-22,475000
2013-07-22,580000
2013-07-22,800000
2013-07-22,510000
2013-07-22,512500
2013-07-22,529000
2013-07-22,615000
2013-07-22,1320000
2013-07-22,240000
2013-07-23,599950
2013-07-23,632500
2013-07-23,275000
2013-07-23,345000
2013-07-23,489950
2013-07-23,525000
2013-07-23,375000
2013-07-23,599000
2013-07-23,515000
2013-07-23,420000
2013-07-23,765000
2013-07-24,640000
2013-07-24,510000
2013-07-24,510000
2013-07-24,180000
2013-07-24,540000
2013-07-24,458000
2013-07-24,180000
2013-07-24,570000
2013-07-24,445000
2013-07-24,373000
2013-07-24,192500
2013-07-24,980000
2013-07-25,801000
2013-07-25,215000
2013-07-25,430000
2013-07-25,270000
2013-07-25,426000
2013-07-25,272000
2013-07-25,610000
2013-07-25,620000
2013-07-25,525100
2013-07-25,490000
2013-07-25,547000
2013-07-26,670000
2013-07-26,473260
2013-07-26,314000
2013-07-26,500000
2013-07-26,270000
2013-07-26,600000
2013-07-26,505000
2013-07-26,455000
2013-07-26,530000
2013-07-26,510000
2013-07-26,338000
2013-07-26,425000
2013-07-26,520000
2013-07-26,446000
2013-07-26,530000
2013-07-26,730000
2013-07-26,737000
2013-07-26,717000
2013-07-26,254000
2013-07-26,450000
2013-07-26,465000
2013-07-26,526000
2013-07-27,570000
2013-07-27,715000
2013-07-27,564000
2013-07-27,568000
2013-07-27,335000
2013-07-27,442000
2013-07-27,560500
2013-07-27,245000
2013-07-29,535000
2013-07-29,225000
2013-07-29,450000
2013-07-29,450000
2013-07-29,700000
2013-07-29,289000
2013-07-29,456000
2013-07-29,450000
2013-07-29,407000
2013-07-29,370000
2013-07-29,585000
2013-07-29,707000
2013-07-29,226915
2013-07-29,540000
2013-07-29,215000
2013-07-30,426000
2013-07-30,291000
2013-07-30,465000
2013-07-30,882000
2013-07-30,540000
2013-07-30,655842
2013-07-30,550000
2013-07-30,415000
2013-07-30,470000
2013-07-30,630000
2013-07-30,190000
2013-07-30,200000
2013-07-30,440000
2013-07-30,533000
2013-07-31,810000
2013-07-31,580000
2013-07-31,540000
2013-07-31,409000
2013-07-31,600000
2013-07-31,574000
2013-07-31,319000
2013-07-31,415000
2013-07-31,310500
2013-07-31,175000
2013-07-31,243200
2013-07-31,490000
2013-07-31,616000
2013-07-31,175000
2013-07-31,565000
2013-07-31,430000
2013-07-31,445000
2013-07-31,532500
2013-07-31,440000
2013-07-31,610000
2013-07-31,287000
2013-07-31,389950
2013-08-01,570000
2013-08-01,470000
2013-08-01,200000
2013-08-01,215000
2013-08-01,815000
2013-08-01,482000
2013-08-02,742000
2013-08-02,738000
2013-08-02,284400
2013-08-02,445000
2013-08-02,343000
2013-08-02,565000
2013-08-02,490000
2013-08-02,520000
2013-08-02,70000
2013-08-02,615000
2013-08-02,818000
2013-08-02,250200
2013-08-02,390000
2013-08-02,630000
2013-08-03,571000
2013-08-03,510000
2013-08-03,625000
2013-08-03,596000
2013-08-03,515000
2013-08-03,488000
2013-08-03,611000
2013-08-03,482000
2013-08-04,365000
2013-08-05,875000
2013-08-05,1125000
2013-08-05,495000
2013-08-05,640000
2013-08-06,427500
2013-08-06,373000
2013-08-06,700000
2013-08-06,680000
2013-08-06,660000
2013-08-06,426000
2013-08-06,432500
2013-08-06,563000
2013-08-06,478000
2013-08-06,552000
2013-08-06,515000
2013-08-06,315000
2013-08-06,250000
2013-08-06,710000
2013-08-06,500000
2013-08-06,617745
2013-08-06,600000
2013-08-06,389000
2013-08-06,248700
2013-08-06,1185000
2013-08-06,450000
2013-08-06,568000
2013-08-06,435000
2013-08-06,394000
2013-08-06,480000
2013-08-06,495000
2013-08-06,650000
2013-08-06,316000
2013-08-07,320000
2013-08-07,550000
2013-08-07,550000
2013-08-07,195000
2013-08-07,535000
2013-08-07,324000
2013-08-07,400000
2013-08-07,630000
2013-08-07,445000
2013-08-07,408000
2013-08-07,670000
2013-08-07,555000
2013-08-07,515000
2013-08-08,549000
2013-08-08,465500
2013-08-08,545000
2013-08-08,555000
2013-08-08,530000
2013-08-08,458000
2013-08-08,323000
2013-08-08,475560
2013-08-08,627000
2013-08-08,745000
2013-08-08,138333
2013-08-08,629000
2013-08-08,525000
2013-08-09,5300
2013-08-09,735000
2013-08-09,690000
2013-08-09,817000
2013-08-09,220000
2013-08-09,2200000
2013-08-09,385000
2013-08-09,490000
2013-08-09,328000
2013-08-09,563000
2013-08-10,810000
2013-08-10,540000
2013-08-10,675000
2013-08-10,1335000
2013-08-10,577500
2013-08-10,895000
2013-08-10,580000
2013-08-10,728500
2013-08-12,190000
2013-08-12,322000
2013-08-12,695000
2013-08-12,374950
2013-08-12,725000
2013-08-12,239000
2013-08-12,544500
2013-08-12,620000
2013-08-12,1150000
2013-08-12,415000
2013-08-12,820000
2013-08-12,180000
2013-08-12,284000
2013-08-12,518500
2013-08-12,250000
2013-08-12,488000
2013-08-12,805000
2013-08-12,493000
2013-08-12,185000
2013-08-12,185000
2013-08-13,373000
2013-08-13,426800
2013-08-13,695000
2013-08-13,505000
2013-08-13,365000
2013-08-13,620000
2013-08-13,726000
2013-08-13,545000
2013-08-13,286500
2013-08-13,580000
2013-08-13,339000
2013-08-13,371500
2013-08-13,462500
2013-08-13,450000
2013-08-14,588000
2013-08-14,590000
2013-08-14,825000
2013-08-14,556000
2013-08-14,505000
2013-08-14,435000
2013-08-14,309500
2013-08-14,190000
2013-08-14,322000
2013-08-14,524999
2013-08-14,519000
2013-08-14,460000
2013-08-14,475000
2013-08-14,690000
2013-08-14,470000
2013-08-14,520000
2013-08-14,530000
2013-08-14,670000
2013-08-14,4850
2013-08-14,665000
2013-08-15,565000
2013-08-15,475000
2013-08-15,704000
2013-08-15,448000
2013-08-15,390000
2013-08-15,537500
2013-08-15,715000
2013-08-15,925000
2013-08-15,700000
2013-08-15,285000
2013-08-15,552000
2013-08-16,545000
2013-08-16,454950
2013-08-16,495000
2013-08-16,920000
2013-08-16,575000
2013-08-16,277000
2013-08-16,485000
2013-08-16,621000
2013-08-16,25000
2013-08-16,650000
2013-08-16,540000
2013-08-16,597500
2013-08-16,526500
2013-08-16,309000
2013-08-16,435000
2013-08-16,322000
2013-08-16,690000
2013-08-16,850000
2013-08-16,470000
2013-08-16,298500
2013-08-16,501000
2013-08-16,287000
2013-08-17,595000
2013-08-17,731000
2013-08-17,422500
2013-08-17,602000
2013-08-17,1050000
2013-08-17,410000
2013-08-17,410000
2013-08-17,990000
2013-08-17,1190000
2013-08-18,750000
2013-08-19,449000
2013-08-19,610000
2013-08-19,770000
2013-08-19,725000
2013-08-19,420000
2013-08-19,331000
2013-08-19,583000
2013-08-19,416000
2013-08-19,430000
2013-08-19,505000
2013-08-19,442000
2013-08-19,220000
2013-08-19,220000
2013-08-19,400000
2013-08-19,395000
2013-08-19,475000
2013-08-19,1430000
2013-08-20,328000
2013-08-20,250000
2013-08-20,455000
2013-08-20,405000
2013-08-20,710000
2013-08-20,373000
2013-08-20,850000
2013-08-20,525000
2013-08-20,420000
2013-08-20,785000
2013-08-20,475000
2013-08-21,647500
2013-08-21,455000
2013-08-21,450000
2013-08-21,460000
2013-08-21,540000
2013-08-21,641250
2013-08-21,373000
2013-08-21,820000
2013-08-21,680000
2013-08-21,540000
2013-08-21,332000
2013-08-21,539345
2013-08-21,257000
2013-08-22,295000
2013-08-22,545000
2013-08-22,315000
2013-08-22,510000
2013-08-22,635500
2013-08-22,2150000
2013-08-22,797500
2013-08-22,372500
2013-08-22,373000
2013-08-23,312500
2013-08-23,460000
2013-08-23,590000
2013-08-23,555000
2013-08-23,478500
2013-08-23,590000
2013-08-23,395000
2013-08-23,482250
2013-08-23,2850000
2013-08-23,220000
2013-08-23,599950
2013-08-23,465000
2013-08-23,230000
2013-08-23,215000
2013-08-23,495000
2013-08-23,455500
2013-08-23,685000
2013-08-23,315000
2013-08-23,685000
2013-08-24,632000
2013-08-24,735000
2013-08-24,715000
2013-08-24,970000
2013-08-24,620000
2013-08-24,877000
2013-08-24,449000
2013-08-24,523500
2013-08-24,822000
2013-08-24,780500
2013-08-24,951000
2013-08-26,415000
2013-08-26,420000
2013-08-26,284400
2013-08-26,686000
2013-08-26,800000
2013-08-26,360000
2013-08-26,450000
2013-08-26,600000
2013-08-26,790000
2013-08-26,570000
2013-08-27,325000
2013-08-27,591732
2013-08-27,300500
2013-08-27,850000
2013-08-27,565000
2013-08-27,520000
2013-08-27,1395000
2013-08-27,661000
2013-08-27,650000
2013-08-27,475000
2013-08-27,410000
2013-08-28,895000
2013-08-28,444000
2013-08-28,570000
2013-08-28,515000
2013-08-28,460000
2013-08-28,1010000
2013-08-28,332000
2013-08-28,585000
2013-08-28,620000
2013-08-28,480000
2013-08-28,418000
2013-08-28,309000
2013-08-28,317000
2013-08-28,520000
2013-08-28,410000
2013-08-28,399000
2013-08-28,411500
2013-08-28,538000
2013-08-29,562500
2013-08-29,409750
2013-08-29,20000
2013-08-29,350000
2013-08-29,472000
2013-08-29,558000
2013-08-29,490000
2013-08-29,185000
2013-08-29,555000
2013-08-29,185000
2013-08-29,324000
2013-08-29,180000
2013-08-29,500000
2013-08-29,180000
2013-08-29,480000
2013-08-29,475000
2013-08-29,500000
2013-08-29,624236
2013-08-29,190000
2013-08-29,560000
2013-08-29,185000
2013-08-29,500000
2013-08-29,608000
2013-08-29,325000
2013-08-30,258990
2013-08-30,321000
2013-08-30,422500
2013-08-30,474000
2013-08-30,555000
2013-08-30,567500
2013-08-30,949000
2013-08-30,366000
2013-08-30,475000
2013-08-30,497000
2013-08-30,582000
2013-08-30,448000
2013-08-30,560000
2013-08-30,370000
2013-08-30,820000
2013-08-30,550000
2013-08-30,860000
2013-08-30,435000
2013-08-30,520000
2013-08-30,644000
2013-08-30,345000
2013-08-30,395000
2013-08-30,475000
2013-08-30,595000
2013-08-30,339840
2013-08-30,380000
2013-08-30,336000
2013-08-30,284000
2013-08-30,540000
2013-08-30,260000
2013-08-30,480000
2013-08-30,695000
2013-08-30,690000
2013-08-30,425500
2013-08-30,590000
2013-08-30,370000
2013-08-30,450000
2013-08-30,480000
2013-08-30,520000
2013-08-30,485000
2013-08-30,230000
2013-08-30,558000
2013-08-30,584000
2013-08-30,295000
2013-08-30,255000
2013-08-31,878500
2013-08-31,593000
2013-08-31,421000
2013-08-31,905000
2013-08-31,515000
2013-08-31,590000
2013-08-31,1105000
2013-08-31,506000
2013-08-31,495000
2013-08-31,412500
2013-09-02,285000
2013-09-02,373000
2013-09-02,235000
2013-09-02,565000
2013-09-02,582000
2013-09-02,580000
2013-09-02,450000
2013-09-02,297000
2013-09-02,530000
2013-09-02,543000
2013-09-02,276300
2013-09-02,560000
2013-09-02,705000
2013-09-03,806000
2013-09-03,205000
2013-09-03,865000
2013-09-03,225000
2013-09-03,907500
2013-09-03,373000
2013-09-03,535000
2013-09-03,575000
2013-09-03,454950
2013-09-03,682400
2013-09-03,672000
2013-09-03,599950
2013-09-04,285000
2013-09-04,453000
2013-09-04,295000
2013-09-04,453000
2013-09-04,680000
2013-09-04,521000
2013-09-04,205000
2013-09-04,585000
2013-09-04,600000
2013-09-04,682500
2013-09-04,210000
2013-09-04,372900
2013-09-04,805000
2013-09-04,385000
2013-09-04,490000
2013-09-04,599950
2013-09-05,403045
2013-09-05,640000
2013-09-05,410000
2013-09-05,693000
2013-09-05,780000
2013-09-05,850000
2013-09-05,565000
2013-09-05,532000
2013-09-05,363000
2013-09-05,185000
2013-09-05,380000
2013-09-05,715000
2013-09-05,195000
2013-09-05,524950
2013-09-05,500000
2013-09-05,190000
2013-09-05,189000
2013-09-05,374950
2013-09-05,695000
2013-09-05,1180000
2013-09-05,500000
2013-09-05,646000
2013-09-05,230000
2013-09-06,495000
2013-09-06,571500
2013-09-06,562000
2013-09-06,517000
2013-09-06,340000
2013-09-06,370000
2013-09-06,360000
2013-09-06,642500
2013-09-06,340000
2013-09-06,394950
2013-09-06,373000
2013-09-06,520000
2013-09-06,426975
2013-09-06,599950
2013-09-06,437500
2013-09-06,785000
2013-09-06,250000
2013-09-07,600000
2013-09-07,505000
2013-09-07,564000
2013-09-07,700000
2013-09-07,800000
2013-09-07,650000
2013-09-07,594000
2013-09-07,1275000
2013-09-09,650000
2013-09-09,373000
2013-09-09,740000
2013-09-09,585000
2013-09-09,404100
2013-09-09,207500
2013-09-09,512500
2013-09-09,333000
2013-09-09,248000
2013-09-09,525000
2013-09-10,925000
2013-09-10,620000
2013-09-10,550000
2013-09-10,539950
2013-09-10,400000
2013-09-10,373000
2013-09-10,975000
2013-09-10,865000
2013-09-10,225000
2013-09-10,550000
2013-09-10,662500
2013-09-10,950000
2013-09-10,315500
2013-09-10,439900
2013-09-11,374950
2013-09-11,708000
2013-09-11,283000
2013-09-11,380000
2013-09-11,985000
2013-09-11,540000
2013-09-11,630000
2013-09-11,397500
2013-09-11,420000
2013-09-11,395660
2013-09-11,445000
2013-09-11,660000
2013-09-11,276000
2013-09-11,600000
2013-09-11,185000
2013-09-11,475000
2013-09-12,710000
2013-09-12,485000
2013-09-12,560000
2013-09-12,290000
2013-09-12,630000
2013-09-12,380000
2013-09-12,389950
2013-09-12,460000
2013-09-12,550000
2013-09-13,220000
2013-09-13,235000
2013-09-13,225000
2013-09-13,392000
2013-09-13,810000
2013-09-13,263000
2013-09-13,419900
2013-09-13,303000
2013-09-13,295000
2013-09-13,1700000
2013-09-13,298500
2013-09-13,4250
2013-09-13,710000
2013-09-13,665000
2013-09-13,550000
2013-09-14,574000
2013-09-14,547250
2013-09-14,461000
2013-09-14,430000
2013-09-14,562500
2013-09-14,667500
2013-09-14,630000
2013-09-14,465000
2013-09-14,637000
2013-09-14,777000
2013-09-16,524000
2013-09-16,373000
2013-09-16,338000
2013-09-16,595000
2013-09-16,650000
2013-09-16,640000
2013-09-16,520000
2013-09-16,563000
2013-09-16,410000
2013-09-17,424950
2013-09-17,500000
2013-09-17,575000
2013-09-17,665000
2013-09-17,440000
2013-09-17,550000
2013-09-17,339000
2013-09-17,495000
2013-09-17,750000
2013-09-17,2200000
2013-09-17,667000
2013-09-17,413000
2013-09-17,802500
2013-09-17,439900
2013-09-18,603000
2013-09-18,605000
2013-09-18,635000
2013-09-18,565000
2013-09-18,272000
2013-09-18,430000
2013-09-18,245000
2013-09-18,475000
2013-09-18,370000
2013-09-18,17000
2013-09-18,355000
2013-09-18,437000
2013-09-18,695000
2013-09-18,515000
2013-09-18,540000
2013-09-18,286667
2013-09-18,275000
2013-09-18,350000
2013-09-18,425000
2013-09-18,425000
2013-09-19,395000
2013-09-19,680000
2013-09-19,650000
2013-09-19,510000
2013-09-19,512000
2013-09-19,680000
2013-09-19,555000
2013-09-19,567000
2013-09-19,325000
2013-09-19,486000
2013-09-20,625000
2013-09-20,495000
2013-09-20,318000
2013-09-20,430000
2013-09-20,469000
2013-09-20,240000
2013-09-20,625000
2013-09-20,555000
2013-09-20,652500
2013-09-20,350000
2013-09-20,700000
2013-09-20,765455
2013-09-20,435500
2013-09-21,562000
2013-09-21,634000
2013-09-21,850000
2013-09-21,580000
2013-09-21,517000
2013-09-21,775000
2013-09-21,835000
2013-09-21,590000
2013-09-21,1147000
2013-09-21,545000
2013-09-21,785000
2013-09-21,686000
2013-09-21,944000
2013-09-21,722000
2013-09-21,440000
2013-09-21,461000
2013-09-23,590000
2013-09-23,630000
2013-09-23,399000
2013-09-23,190000
2013-09-23,831000
2013-09-23,482000
2013-09-23,443000
2013-09-23,240000
2013-09-23,572000
2013-09-23,495000
2013-09-23,158000
2013-09-24,425000
2013-09-24,379100
2013-09-24,298500
2013-09-24,587000
2013-09-24,440000
2013-09-24,200000
2013-09-24,617000
2013-09-24,572300
